course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
438,UGVA11AAWB3,Ayurveda and Wellness,VAC,FYUP,1,1,Batch-3,1,Theory,1,0,0,1,Dr. Manju Agarwal,29,,,Continuous Assessment (40%) + End-term (60%)
439,UGVA11AAWB3,Ayurveda and Wellness II,VAC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Madhuri Patil,35,,,Continuous Assessment (40%) + End-term (60%)
440,UGVA11SSAB3,Social Service and Outreach III,VAC,FYUP,1,1,Batch-3,1,Theory,1,0,0,1,Prof. Rakesh Tiwari,34,,,Continuous Assessment (40%) + End-term (60%)
441,UGVA11FMAB3,Folk Music and Dance IV,VAC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Manisha Chandra,35,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
442,UGVA11CVVB3,Constitutional Values V,VAC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Varun Chopra,31,,,Continuous Assessment (40%) + End-term (60%)
443,UGMA12CSB3,Computer Science,Major,FYUP,1,2,Batch-3,5,Lab,4,2,0,6,Dr. Alka Shukla,77,Basic Computer,,Practical (60%) + Theory (40%)
444,UGMA12AIIB3,Artificial Intelligence II,Major,FYUP,1,2,Batch-3,5,Theory,5,0,1,6,Dr. Kiran Singh,90,Basic Artificial,,Practical (60%) + Theory (40%)
445,UGMA12PIB3,Philosophy III,Major,FYUP,1,2,Batch-3,5,Theory,5,0,1,6,Prof. Ashok Yadav,82,,,Project (50%) + Presentation (30%) + Viva (20%)
446,UGMA12MHIB3,Modern History IV,Major,FYUP,1,2,Batch-3,4,Theory,4,0,1,5,Dr. Priya Sharma,72,Basic Modern,,Project (50%) + Presentation (30%) + Viva (20%)
447,UGMA12LDVB3,Learning Disabilities V,Major,FYUP,1,2,Batch-3,5,Theory,5,0,1,6,Prof. Tarun Kumar,76,Basic Learning,,Continuous Assessment (40%) + End-term (60%)
448,UGMA12AHIB3,Art History I,Major,FYUP,1,2,Batch-3,4,Theory,4,0,1,5,Dr. Sonal Mishra,80,,,Practical (60%) + Theory (40%)
449,UGMI12TSB3,Translation Studies,Minor,FYUP,1,2,Batch-3,3,Theory,3,0,1,4,Dr. Shruti Iyer,42,,,Practical (60%) + Theory (40%)
450,UGMI12PIB3,Psychology II,Minor,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Dr. Shalini Gupta,50,Basic Psychology,,Mid-term (30%) + End-term (50%) + Assignment (20%)
451,UGMI12ORIB3,Operations Research III,Minor,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Ajay Dubey,54,,,Continuous Assessment (40%) + End-term (60%)
452,UGMI12ISIB3,Information Science IV,Minor,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Dr. Sadhna Mishra,46,,,Project (50%) + Presentation (30%) + Viva (20%)
453,UGMI12CRVB3,Conflict Resolution V,Minor,FYUP,1,2,Batch-3,4,Theory,4,0,1,5,Dr. Madhuri Patil,42,Basic Conflict,,Project (50%) + Presentation (30%) + Viva (20%)
454,UGSK12SLB3,Sign Language,Skill-Based,FYUP,1,2,Batch-3,3,Practical,2,0,1,3,Prof. Ashok Yadav,29,,,Continuous Assessment (40%) + End-term (60%)
455,UGSK12TWIB3,Technical Writing II,Skill-Based,FYUP,1,2,Batch-3,2,Practical,1,0,1,2,Prof. Ajay Dubey,35,,,Practical (60%) + Theory (40%)
456,UGSK12ITIB3,ICT Tools in Education III,Skill-Based,FYUP,1,2,Batch-3,2,Lab,1,2,0,3,Prof. Sachin Patel,29,Basic ICT,,Continuous Assessment (40%) + End-term (60%)
457,UGSK12TWIB3,Technical Writing IV,Skill-Based,FYUP,1,2,Batch-3,2,Practical,1,0,1,2,Dr. Lakshmi Narayan,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
458,UGSK12MADB3,Mobile App Development V,Skill-Based,FYUP,1,2,Batch-3,3,Practical,2,0,1,3,Dr. Rekha Singh,31,,,Practical (60%) + Theory (40%)
459,UGAE12DLB3,Digital Literacy,AEC,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Suresh Pandey,34,,,Continuous Assessment (40%) + End-term (60%)
460,UGAE12CSBB3,Cyber Security Basics II,AEC,FYUP,1,2,Batch-3,3,Theory,3,0,1,4,Dr. Archana Singh,36,,,Practical (60%) + Theory (40%)
461,UGAE12CSBB3,Cyber Security Basics III,AEC,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Dr. Preeti Jain,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
462,UGAE12CFIB3,Computer Fundamentals IV,AEC,FYUP,1,2,Batch-3,3,Lab,2,2,0,4,Prof. Yogesh Kumar,32,,,Continuous Assessment (40%) + End-term (60%)
463,UGAE12MTVB3,Mathematical Thinking V,AEC,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Subhash Goel,34,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
464,UGVA12TAAB3,Traditional Arts and Crafts,VAC,FYUP,1,2,Batch-3,1,Theory,1,0,0,1,Dr. Sarita Bhardwaj,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
465,UGVA12CDIB3,Community Development II,VAC,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Dr. Kalpana Verma,29,,,Practical (60%) + Theory (40%)
466,UGVA12IKSB3,Indian Knowledge Systems III,VAC,FYUP,1,2,Batch-3,1,Theory,1,0,0,1,Dr. Sadhna Mishra,32,,,Practical (60%) + Theory (40%)
467,UGVA12OFIB3,Organic Farming IV,VAC,FYUP,1,2,Batch-3,2,Theory,2,0,0,2,Dr. Aditi Saxena,34,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
468,UGVA12IKSB3,Indian Knowledge Systems V,VAC,FYUP,1,2,Batch-3,1,Theory,1,0,0,1,Prof. Priyanka Sharma,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
469,UGMA23AHB3,Ancient History,Major,FYUP,2,3,Batch-3,4,Theory,4,0,1,5,Dr. Nita Joshi,78,Basic Ancient,,Mid-term (30%) + End-term (50%) + Assignment (20%)
470,UGMA23BIB3,Botany II,Major,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Mahesh Singh,67,,,Continuous Assessment (40%) + End-term (60%)
471,UGMA23TIB3,Taxation III,Major,FYUP,2,3,Batch-3,5,Theory,5,0,1,6,Dr. Anita Kulkarni,74,Basic Taxation,,Continuous Assessment (40%) + End-term (60%)
472,UGMA23ELIB3,Educational Leadership IV,Major,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Ajit Gupta,68,Basic Educational,,Mid-term (30%) + End-term (50%) + Assignment (20%)
473,UGMA23SCMB3,Supply Chain Management V,Major,FYUP,2,3,Batch-3,5,Theory,5,0,1,6,Dr. Aditi Saxena,68,,,Continuous Assessment (40%) + End-term (60%)
474,UGMA23IEIB3,Inclusive Education I,Major,FYUP,2,3,Batch-3,4,Theory,4,0,1,5,Dr. Suman Devi,81,,,Continuous Assessment (40%) + End-term (60%)
475,UGMI23BEB3,Behavioral Economics,Minor,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Kiran Singh,40,,,Project (50%) + Presentation (30%) + Viva (20%)
476,UGMI23TSIB3,Translation Studies II,Minor,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Deepak Gupta,48,,,Project (50%) + Presentation (30%) + Viva (20%)
477,UGMI23PSIB3,Peace Studies III,Minor,FYUP,2,3,Batch-3,4,Theory,4,0,1,5,Prof. Gaurav Tiwari,48,Basic Peace,,Project (50%) + Presentation (30%) + Viva (20%)
478,UGMI23DHIB3,Digital Humanities IV,Minor,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Madhuri Patil,45,,,Project (50%) + Presentation (30%) + Viva (20%)
479,UGMI23ASVB3,Area Studies V,Minor,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Ravi Krishnan,43,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
480,UGSK23ITIB3,ICT Tools in Education,Skill-Based,FYUP,2,3,Batch-3,2,Lab,1,2,0,3,Prof. Rohit Mehta,32,,,Practical (60%) + Theory (40%)
481,UGSK23PIB3,Photography II,Skill-Based,FYUP,2,3,Batch-3,2,Practical,1,0,1,2,Prof. Sanjay Joshi,32,Basic Photography,,Continuous Assessment (40%) + End-term (60%)
482,UGSK23CTIB3,Critical Thinking III,Skill-Based,FYUP,2,3,Batch-3,2,Practical,1,0,1,2,Dr. Nita Joshi,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
483,UGSK23TMIB3,Time Management IV,Skill-Based,FYUP,2,3,Batch-3,2,Practical,1,0,1,2,Prof. Kiran Desai,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
484,UGSK23EIVB3,Emotional Intelligence V,Skill-Based,FYUP,2,3,Batch-3,2,Practical,1,0,1,2,Prof. Anil Patel,29,,,Project (50%) + Presentation (30%) + Viva (20%)
485,UGAE23RLB3,Regional Language,AEC,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Sunita Verma,30,,,Project (50%) + Presentation (30%) + Viva (20%)
486,UGAE23STIB3,Scientific Temper II,AEC,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Kusum Gupta,30,Basic Scientific,,Continuous Assessment (40%) + End-term (60%)
487,UGAE23AIIB3,Academic Integrity III,AEC,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Rekha Devi,26,Basic Academic,,Mid-term (30%) + End-term (50%) + Assignment (20%)
488,UGAE23LSIB3,Life Skills IV,AEC,FYUP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Sunita Verma,30,,,Practical (60%) + Theory (40%)
489,UGAE23STVB3,Scientific Temper V,AEC,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Smita Joshi,32,,,Practical (60%) + Theory (40%)
490,UGVA23WMB3,Waste Management,VAC,FYUP,2,3,Batch-3,1,Theory,1,0,0,1,Dr. Pallavi Dixit,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
491,UGVA23CDIB3,Community Development II,VAC,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Ashish Yadav,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
492,UGVA23REIB3,Renewable Energy III,VAC,FYUP,2,3,Batch-3,1,Theory,1,0,0,1,Dr. Madhavi Sharma,26,,,Practical (60%) + Theory (40%)
493,UGVA23CVIB3,Constitutional Values IV,VAC,FYUP,2,3,Batch-3,1,Theory,1,0,0,1,Dr. Manisha Chandra,29,,,Practical (60%) + Theory (40%)
494,UGVA23FMAB3,Folk Music and Dance V,VAC,FYUP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Lalit Singh,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
495,UGMA24CSB3,Computer Science,Major,FYUP,2,4,Batch-3,5,Lab,4,2,0,6,Prof. Pramod Mishra,69,,,Continuous Assessment (40%) + End-term (60%)
496,UGMA24MHIB3,Medieval History II,Major,FYUP,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Seema Singh,68,,,Continuous Assessment (40%) + End-term (60%)
497,UGMA24MIB3,Music III,Major,FYUP,2,4,Batch-3,4,Theory,4,0,1,5,Prof. Priyanka Sharma,68,,,Continuous Assessment (40%) + End-term (60%)
498,UGMA24DMIB3,Digital Marketing IV,Major,FYUP,2,4,Batch-3,5,Theory,5,0,1,6,Dr. Deepika Rao,71,,,Continuous Assessment (40%) + End-term (60%)
499,UGMA24EMVB3,Educational Measurement V,Major,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Vivek Gupta,77,,,Project (50%) + Presentation (30%) + Viva (20%)
500,UGMA24EIB3,Entrepreneurship I,Major,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Nitin Agarwal,79,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
501,UGMI24SDB3,Sustainable Development,Minor,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Manoj Shukla,40,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
502,UGMI24CRIB3,Comparative Religion II,Minor,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Ajay Dubey,42,Basic Comparative,,Project (50%) + Presentation (30%) + Viva (20%)
503,UGMI24CRIB3,Conflict Resolution III,Minor,FYUP,2,4,Batch-3,4,Theory,4,0,1,5,Prof. Manish Agrawal,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
504,UGMI24PIB3,Psychology IV,Minor,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Dr. Geeta Sharma,51,Basic Psychology,,Continuous Assessment (40%) + End-term (60%)
505,UGMI24MSVB3,Media Studies V,Minor,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Sunil Bhatt,39,Basic Media,,Mid-term (30%) + End-term (50%) + Assignment (20%)
506,UGSK24FL(B3,Foreign Language (French),Skill-Based,FYUP,2,4,Batch-3,3,Practical,2,0,1,3,Prof. Tarun Kumar,32,,,Practical (60%) + Theory (40%)
507,UGSK24PSIB3,Presentation Skills II,Skill-Based,FYUP,2,4,Batch-3,2,Practical,1,0,1,2,Dr. Jyoti Sharma,28,,,Project (50%) + Presentation (30%) + Viva (20%)
508,UGSK24PMIB3,Project Management III,Skill-Based,FYUP,2,4,Batch-3,3,Practical,2,0,1,3,Dr. Rekha Devi,26,,,Project (50%) + Presentation (30%) + Viva (20%)
509,UGSK24CCIB3,Content Creation IV,Skill-Based,FYUP,2,4,Batch-3,3,Practical,2,0,1,3,Dr. Gita Verma,26,,,Project (50%) + Presentation (30%) + Viva (20%)
510,UGSK24SMVB3,Stress Management V,Skill-Based,FYUP,2,4,Batch-3,2,Practical,1,0,1,2,Prof. Subhash Patel,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
511,UGAE24CFB3,Computer Fundamentals,AEC,FYUP,2,4,Batch-3,3,Lab,2,2,0,4,Dr. Gita Verma,32,Basic Computer,,Project (50%) + Presentation (30%) + Viva (20%)
512,UGAE24REIB3,Research Ethics II,AEC,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Rohit Singh,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
513,UGAE24LRIB3,Logical Reasoning III,AEC,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Arjun Nair,29,,,Practical (60%) + Theory (40%)
514,UGAE24REIB3,Research Ethics IV,AEC,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Brijesh Tiwari,28,,,Continuous Assessment (40%) + End-term (60%)
515,UGAE24LSVB3,Life Skills V,AEC,FYUP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Neha Bansal,28,Basic Life,,Project (50%) + Presentation (30%) + Viva (20%)
516,UGVA24HVB3,Human Values,VAC,FYUP,2,4,Batch-3,1,Theory,1,0,0,1,Dr. Sudha Rani,33,,,Project (50%) + Presentation (30%) + Viva (20%)
517,UGVA24EAMB3,Ethics and Moral Values II,VAC,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Dr. Pallavi Dixit,33,,,Practical (60%) + Theory (40%)
518,UGVA24CAIB3,Climate Action III,VAC,FYUP,2,4,Batch-3,2,Theory,2,0,0,2,Dr. Aditi Saxena,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
519,UGVA24YAMB3,Yoga and Meditation IV,VAC,FYUP,2,4,Batch-3,1,Theory,1,0,0,1,Dr. Vidya Sagar,26,Basic Yoga,,Mid-term (30%) + End-term (50%) + Assignment (20%)
520,UGVA24FMAB3,Folk Music and Dance V,VAC,FYUP,2,4,Batch-3,1,Theory,1,0,0,1,Prof. Ajay Dubey,30,,,Project (50%) + Presentation (30%) + Viva (20%)
521,UGMA35FOEB3,Foundations of Education,Major,FYUP,3,5,Batch-3,3,Theory,3,0,1,4,Dr. Pallavi Dixit,63,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
522,UGMA35DMIB3,Digital Marketing II,Major,FYUP,3,5,Batch-3,5,Theory,5,0,1,6,Prof. Tarun Kumar,78,,,Project (50%) + Presentation (30%) + Viva (20%)
523,UGMA35BIB3,Banking III,Major,FYUP,3,5,Batch-3,3,Theory,3,0,1,4,Dr. Shalini Gupta,73,Basic Banking,,Project (50%) + Presentation (30%) + Viva (20%)
524,UGMA35ICIB3,Inorganic Chemistry IV,Major,FYUP,3,5,Batch-3,5,Theory,5,0,1,6,Prof. Vivek Gupta,67,,,Practical (60%) + Theory (40%)
525,UGMA35EVB3,E-Commerce V,Major,FYUP,3,5,Batch-3,5,Theory,5,0,1,6,Prof. Arun Kumar,64,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
526,UGMA35CWIB3,Creative Writing I,Major,FYUP,3,5,Batch-3,5,Theory,5,0,1,6,Dr. Pooja Agarwal,65,,,Continuous Assessment (40%) + End-term (60%)
527,UGMI35HRB3,Human Rights,Minor,FYUP,3,5,Batch-3,4,Theory,4,0,1,5,Dr. Rashmi Sinha,45,,,Project (50%) + Presentation (30%) + Viva (20%)
528,UGMI35DSIB3,Development Studies II,Minor,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Sudha Rani,42,,,Continuous Assessment (40%) + End-term (60%)
529,UGMI35HRIB3,Human Rights III,Minor,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Dinesh Kumar,44,,,Project (50%) + Presentation (30%) + Viva (20%)
530,UGMI35SWIB3,Social Work IV,Minor,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Suresh Pandey,42,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
531,UGMI35DSVB3,Development Studies V,Minor,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Shruti Iyer,43,Basic Development,,Practical (60%) + Theory (40%)
532,UGSK35FL(B3,Foreign Language (French),Skill-Based,FYUP,3,5,Batch-3,3,Practical,2,0,1,3,Dr. Sudha Singh,28,,,Practical (60%) + Theory (40%)
533,UGSK35MADB3,Mobile App Development II,Skill-Based,FYUP,3,5,Batch-3,3,Practical,2,0,1,3,Prof. Prakash Verma,26,Basic Mobile,,Mid-term (30%) + End-term (50%) + Assignment (20%)
534,UGSK35CWIB3,Creative Writing III,Skill-Based,FYUP,3,5,Batch-3,3,Practical,2,0,1,3,Prof. Vikram Patel,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
535,UGSK35DMIB3,Digital Marketing IV,Skill-Based,FYUP,3,5,Batch-3,3,Practical,2,0,1,3,Prof. Hemant Jha,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
536,UGSK35VASB3,Volunteering and Service Learning V,Skill-Based,FYUP,3,5,Batch-3,2,Practical,1,0,1,2,Dr. Bindu Agrawal,31,Basic Volunteering,,Mid-term (30%) + End-term (50%) + Assignment (20%)
537,UGAE35IAWB3,Internet and Web Technologies,AEC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Ajit Gupta,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
538,UGAE35LRIB3,Logical Reasoning II,AEC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Sarita Bhardwaj,29,,,Project (50%) + Presentation (30%) + Viva (20%)
539,UGAE35STIB3,Scientific Temper III,AEC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Seema Chandra,24,Basic Scientific,,Practical (60%) + Theory (40%)
540,UGAE35DLIB3,Digital Literacy IV,AEC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Sadhna Mishra,24,Basic Digital,,Mid-term (30%) + End-term (50%) + Assignment (20%)
541,UGAE35STVB3,Scientific Temper V,AEC,FYUP,3,5,Batch-3,3,Theory,3,0,1,4,Prof. Anil Kumar,25,,,Continuous Assessment (40%) + End-term (60%)
542,UGVA35HVB3,Human Values,VAC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Shweta Saxena,30,,,Project (50%) + Presentation (30%) + Viva (20%)
543,UGVA35SLIB3,Sustainable Living II,VAC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Praveen Kumar,27,,,Practical (60%) + Theory (40%)
544,UGVA35HVIB3,Human Values III,VAC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Bhushan Patel,28,,,Practical (60%) + Theory (40%)
545,UGVA35YAMB3,Yoga and Meditation IV,VAC,FYUP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Manju Agarwal,29,,,Continuous Assessment (40%) + End-term (60%)
546,UGVA35CHVB3,Cultural Heritage V,VAC,FYUP,3,5,Batch-3,1,Theory,1,0,0,1,Dr. Rekha Devi,25,,,Project (50%) + Presentation (30%) + Viva (20%)
547,UGMA36CWB3,Creative Writing,Major,FYUP,3,6,Batch-3,5,Theory,5,0,1,6,Dr. Lakshmi Narayan,77,,,Practical (60%) + Theory (40%)
548,UGMA36WHIB3,World History II,Major,FYUP,3,6,Batch-3,5,Theory,5,0,1,6,Prof. Mukesh Agarwal,78,,,Practical (60%) + Theory (40%)
549,UGMA36EIB3,Economics III,Major,FYUP,3,6,Batch-3,4,Theory,4,0,1,5,Dr. Pooja Agarwal,76,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
550,UGMA36AIB3,Anthropology IV,Major,FYUP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Archana Singh,66,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
551,UGMA36PVB3,Philosophy V,Major,FYUP,3,6,Batch-3,5,Theory,5,0,1,6,Prof. Ajit Gupta,66,,,Project (50%) + Presentation (30%) + Viva (20%)
552,UGMA36EIB3,E-Commerce I,Major,FYUP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Preeti Jain,72,Basic E-Commerce,,Project (50%) + Presentation (30%) + Viva (20%)
553,UGMI36ISB3,Information Science,Minor,FYUP,3,6,Batch-3,4,Theory,4,0,1,5,Prof. Sanjay Kumar,36,Basic Information,,Mid-term (30%) + End-term (50%) + Assignment (20%)
554,UGMI36ORIB3,Operations Research II,Minor,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Santosh Kumar,46,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
555,UGMI36GSIB3,Gender Studies III,Minor,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Vikas Yadav,46,,,Practical (60%) + Theory (40%)
556,UGMI36ISIB3,Information Science IV,Minor,FYUP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Lata Sharma,46,Basic Information,,Mid-term (30%) + End-term (50%) + Assignment (20%)
557,UGMI36CVB3,Criminology V,Minor,FYUP,3,6,Batch-3,3,Theory,3,0,1,4,Prof. Nitin Agarwal,38,Basic Criminology,,Mid-term (30%) + End-term (50%) + Assignment (20%)
558,UGSK36EIB3,Emotional Intelligence,Skill-Based,FYUP,3,6,Batch-3,3,Practical,2,0,1,3,Dr. Sudha Rani,24,Basic Emotional,,Project (50%) + Presentation (30%) + Viva (20%)
559,UGSK36TMIB3,Time Management II,Skill-Based,FYUP,3,6,Batch-3,2,Practical,1,0,1,2,Dr. Bindu Agrawal,27,,,Project (50%) + Presentation (30%) + Viva (20%)
560,UGSK36CCIB3,Content Creation III,Skill-Based,FYUP,3,6,Batch-3,2,Practical,1,0,1,2,Dr. Lakshmi Narayan,25,,,Practical (60%) + Theory (40%)
561,UGSK36CTIB3,Critical Thinking IV,Skill-Based,FYUP,3,6,Batch-3,3,Practical,2,0,1,3,Dr. Nita Joshi,31,,,Continuous Assessment (40%) + End-term (60%)
562,UGSK36RMVB3,Research Methods V,Skill-Based,FYUP,3,6,Batch-3,2,Practical,1,0,1,2,Dr. Seema Singh,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
563,UGAE36REB3,Research Ethics,AEC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Anita Kulkarni,27,Basic Research,,Continuous Assessment (40%) + End-term (60%)
564,UGAE36REIB3,Research Ethics II,AEC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Aditi Saxena,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
565,UGAE36LSIB3,Life Skills III,AEC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Bharti Sharma,24,,,Continuous Assessment (40%) + End-term (60%)
566,UGAE36MTIB3,Mathematical Thinking IV,AEC,FYUP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Kusum Gupta,30,Basic Mathematical,,Mid-term (30%) + End-term (50%) + Assignment (20%)
567,UGAE36ECVB3,English Communication V,AEC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Ashish Yadav,30,Basic English,,Continuous Assessment (40%) + End-term (60%)
568,UGVA36WMB3,Waste Management,VAC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Suman Devi,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
569,UGVA36TAAB3,Traditional Arts and Crafts II,VAC,FYUP,3,6,Batch-3,1,Theory,1,0,0,1,Dr. Kalpana Verma,24,,,Continuous Assessment (40%) + End-term (60%)
570,UGVA36CDIB3,Community Development III,VAC,FYUP,3,6,Batch-3,1,Theory,1,0,0,1,Dr. Smita Joshi,27,Basic Community,,Mid-term (30%) + End-term (50%) + Assignment (20%)
571,UGVA36EAMB3,Ethics and Moral Values IV,VAC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Ajay Dubey,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
572,UGVA36CDVB3,Community Development V,VAC,FYUP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Rina Sharma,32,,,Practical (60%) + Theory (40%)
573,UGMA47TSB3,Theatre Studies,Major,FYUP,4,7,Batch-3,4,Theory,4,0,1,5,Dr. Ravi Agarwal,61,Basic Theatre,,Project (50%) + Presentation (30%) + Viva (20%)
574,UGMA47IPIB3,Indian Philosophy II,Major,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Rajesh Kumar,71,,,Project (50%) + Presentation (30%) + Viva (20%)
575,UGMA47SCMB3,Supply Chain Management III,Major,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Vinay Joshi,57,,,Project (50%) + Presentation (30%) + Viva (20%)
576,UGMA47CFIB3,Corporate Finance IV,Major,FYUP,4,7,Batch-3,4,Theory,4,0,1,5,Dr. Kavita Bhatt,61,,,Continuous Assessment (40%) + End-term (60%)
577,UGMA47LDVB3,Learning Disabilities V,Major,FYUP,4,7,Batch-3,5,Theory,5,0,1,6,Prof. Nitin Agarwal,65,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
578,UGMA47MIB3,Music I,Major,FYUP,4,7,Batch-3,4,Theory,4,0,1,5,Prof. Subhash Patel,67,Basic Music,,Mid-term (30%) + End-term (50%) + Assignment (20%)
579,UGMI47GSB3,Gender Studies,Minor,FYUP,4,7,Batch-3,4,Theory,4,0,1,5,Dr. Sarita Bhardwaj,39,,,Practical (60%) + Theory (40%)
580,UGMI47CRIB3,Conflict Resolution II,Minor,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Kavita Bhatt,36,,,Project (50%) + Presentation (30%) + Viva (20%)
581,UGMI47PAIB3,Public Administration III,Minor,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Divya Menon,37,,,Project (50%) + Presentation (30%) + Viva (20%)
582,UGMI47HRIB3,Human Rights IV,Minor,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Vidya Sagar,39,,,Project (50%) + Presentation (30%) + Viva (20%)
