course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
427,ITEPMI11GSVB3,Gender Studies V,Minor,ITEP,1,1,Batch-3,4,Theory,4,0,1,5,Prof. Ashish Yadav,23,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
428,ITEPSK11EIB3,Emotional Intelligence,Skill-Based,ITEP,1,1,Batch-3,2,Practical,1,0,1,2,Prof. Nitin Agarwal,14,Basic Emotional,,Practical (60%) + Theory (40%)
429,ITEPSK11PSIB3,Public Speaking II,Skill-Based,ITEP,1,1,Batch-3,2,Practical,1,0,1,2,Dr. Neha Bansal,17,,,Project (50%) + Presentation (30%) + Viva (20%)
430,ITEPSK11MADB3,Mobile App Development III,Skill-Based,ITEP,1,1,Batch-3,3,Practical,2,0,1,3,Prof. Vinay Joshi,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
431,ITEPSK11SMMB3,Social Media Management IV,Skill-Based,ITEP,1,1,Batch-3,2,Practical,1,0,1,2,Dr. Smita Joshi,20,,,Practical (60%) + Theory (40%)
432,ITEPSK11VPVB3,Video Production V,Skill-Based,ITEP,1,1,Batch-3,2,Practical,1,0,1,2,Prof. Vinod Sharma,17,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
433,ITEPAE11DPAB3,Data Privacy and Ethics,AEC,ITEP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Ravi Krishnan,14,,,Continuous Assessment (40%) + End-term (60%)
434,ITEPAE11ESIB3,Environmental Studies II,AEC,ITEP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Subhash Goel,16,,,Practical (60%) + Theory (40%)
435,ITEPAE11ECIB3,English Communication III,AEC,ITEP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Madhavi Sharma,14,,,Project (50%) + Presentation (30%) + Viva (20%)
436,ITEPAE11CFIB3,Computer Fundamentals IV,AEC,ITEP,1,1,Batch-3,3,Lab,2,2,0,4,Prof. Vijay Prasad,16,,,Practical (60%) + Theory (40%)
437,ITEPAE11ESVB3,Environmental Studies V,AEC,ITEP,1,1,Batch-3,3,Theory,3,0,1,4,Prof. Santosh Kumar,22,,,Continuous Assessment (40%) + End-term (60%)
438,ITEPVA11CVB3,Constitutional Values,VAC,ITEP,1,1,Batch-3,1,Theory,1,0,0,1,Prof. Hemant Jha,20,,,Practical (60%) + Theory (40%)
439,ITEPVA11WMIB3,Waste Management II,VAC,ITEP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Manisha Chandra,15,Basic Waste,,Project (50%) + Presentation (30%) + Viva (20%)
440,ITEPVA11CHIB3,Cultural Heritage III,VAC,ITEP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Kalpana Verma,15,Basic Cultural,,Practical (60%) + Theory (40%)
441,ITEPVA11OFIB3,Organic Farming IV,VAC,ITEP,1,1,Batch-3,1,Theory,1,0,0,1,Prof. Arjun Nair,17,Basic Organic,,Mid-term (30%) + End-term (50%) + Assignment (20%)
442,ITEPVA11SLVB3,Sustainable Living V,VAC,ITEP,1,1,Batch-3,1,Theory,1,0,0,1,Prof. Sumit Agarwal,14,Basic Sustainable,,Mid-term (30%) + End-term (50%) + Assignment (20%)
443,ITEPMA12CEB3,Comparative Education,Major,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Prof. Anil Patel,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
444,ITEPMA12IEIB3,Inclusive Education II,Major,ITEP,1,2,Batch-3,4,Theory,4,0,1,5,Prof. Rakesh Gupta,46,Basic Inclusive,,Mid-term (30%) + End-term (50%) + Assignment (20%)
445,ITEPMA12IEIB3,Inclusive Education III,Major,ITEP,1,2,Batch-3,5,Theory,5,0,1,6,Dr. Rekha Devi,46,,,Practical (60%) + Theory (40%)
446,ITEPMA12EMIB3,Educational Measurement IV,Major,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Prof. Raman Patel,44,Basic Educational,,Mid-term (30%) + End-term (50%) + Assignment (20%)
447,ITEPMA12GEVB3,Gifted Education V,Major,ITEP,1,2,Batch-3,5,Theory,5,0,1,6,Prof. Vinay Joshi,47,Basic Gifted,,Continuous Assessment (40%) + End-term (60%)
448,ITEPMA12PEIB3,Peace Education I,Major,ITEP,1,2,Batch-3,5,Theory,5,0,1,6,Dr. Mohit Bansal,39,,,Project (50%) + Presentation (30%) + Viva (20%)
449,ITEPMI12GSB3,Gender Studies,Minor,ITEP,1,2,Batch-3,4,Theory,4,0,1,5,Prof. Nitin Agarwal,22,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
450,ITEPMI12DSIB3,Development Studies II,Minor,ITEP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Brijesh Tiwari,22,,,Practical (60%) + Theory (40%)
451,ITEPMI12CRIB3,Conflict Resolution III,Minor,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Dr. Alka Shukla,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
452,ITEPMI12CIB3,Criminology IV,Minor,ITEP,1,2,Batch-3,4,Theory,4,0,1,5,Dr. Kalpana Verma,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
453,ITEPMI12DSVB3,Disability Studies V,Minor,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Prof. Ravi Krishnan,21,,,Practical (60%) + Theory (40%)
454,ITEPSK12TMB3,Time Management,Skill-Based,ITEP,1,2,Batch-3,2,Practical,1,0,1,2,Dr. Aditi Saxena,18,,,Practical (60%) + Theory (40%)
455,ITEPSK12SMIB3,Stress Management II,Skill-Based,ITEP,1,2,Batch-3,2,Practical,1,0,1,2,Prof. Anil Kumar,16,,,Practical (60%) + Theory (40%)
456,ITEPSK12RMIB3,Research Methods III,Skill-Based,ITEP,1,2,Batch-3,3,Practical,2,0,1,3,Prof. Prakash Verma,16,,,Practical (60%) + Theory (40%)
457,ITEPSK12EMIB3,Event Management IV,Skill-Based,ITEP,1,2,Batch-3,2,Practical,1,0,1,2,Dr. Preeti Jain,21,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
458,ITEPSK12FL(B3,Foreign Language (Japanese) V,Skill-Based,ITEP,1,2,Batch-3,2,Practical,1,0,1,2,Prof. Manoj Shukla,14,,,Practical (60%) + Theory (40%)
459,ITEPAE12AIB3,Academic Integrity,AEC,ITEP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Sachin Patel,16,Basic Academic,,Continuous Assessment (40%) + End-term (60%)
460,ITEPAE12HAWB3,Health and Wellness II,AEC,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Dr. Jyoti Sharma,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
461,ITEPAE12CSBB3,Cyber Security Basics III,AEC,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Dr. Sunanda Jain,14,,,Continuous Assessment (40%) + End-term (60%)
462,ITEPAE12REIB3,Research Ethics IV,AEC,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Prof. Nitin Bhatia,15,Basic Research,,Continuous Assessment (40%) + End-term (60%)
463,ITEPAE12HCVB3,Hindi Communication V,AEC,ITEP,1,2,Batch-3,3,Theory,3,0,1,4,Prof. Vikram Patel,16,,,Project (50%) + Presentation (30%) + Viva (20%)
464,ITEPVA12SLB3,Sustainable Living,VAC,ITEP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Suresh Pandey,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
465,ITEPVA12CAIB3,Climate Action II,VAC,ITEP,1,2,Batch-3,1,Theory,1,0,0,1,Prof. Mahesh Singh,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
466,ITEPVA12WMIB3,Waste Management III,VAC,ITEP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Arjun Nair,14,,,Practical (60%) + Theory (40%)
467,ITEPVA12CHIB3,Cultural Heritage IV,VAC,ITEP,1,2,Batch-3,1,Theory,1,0,0,1,Prof. Dinesh Kumar,14,,,Continuous Assessment (40%) + End-term (60%)
468,ITEPVA12CAVB3,Climate Action V,VAC,ITEP,1,2,Batch-3,2,Theory,2,0,0,2,Prof. Varun Chopra,16,Basic Climate,,Mid-term (30%) + End-term (50%) + Assignment (20%)
469,ITEPMA23LDB3,Learning Disabilities,Major,ITEP,2,3,Batch-3,5,Theory,5,0,1,6,Prof. Sanjay Joshi,41,,,Practical (60%) + Theory (40%)
470,ITEPMA23GAEB3,Gender and Education II,Major,ITEP,2,3,Batch-3,5,Theory,5,0,1,6,Dr. Shweta Saxena,47,Basic Gender,,Continuous Assessment (40%) + End-term (60%)
471,ITEPMA23RMIB3,Research Methods in Education III,Major,ITEP,2,3,Batch-3,5,Theory,5,0,1,6,Dr. Deepika Rao,33,,,Practical (60%) + Theory (40%)
472,ITEPMA23CDAB3,Child Development and Learning IV,Major,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Rakesh Tiwari,43,Basic Child,,Project (50%) + Presentation (30%) + Viva (20%)
473,ITEPMA23LDVB3,Learning Disabilities V,Major,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Vikram Patel,31,,,Continuous Assessment (40%) + End-term (60%)
474,ITEPMA23EEIB3,Environmental Education I,Major,ITEP,2,3,Batch-3,5,Theory,5,0,1,6,Prof. Bhushan Patel,30,Basic Environmental,,Mid-term (30%) + End-term (50%) + Assignment (20%)
475,ITEPMI23GTB3,Game Theory,Minor,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Divya Menon,25,Basic Game,,Continuous Assessment (40%) + End-term (60%)
476,ITEPMI23PAIB3,Public Administration II,Minor,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Nidhi Goyal,29,,,Project (50%) + Presentation (30%) + Viva (20%)
477,ITEPMI23SWIB3,Social Work III,Minor,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Ajit Gupta,18,,,Continuous Assessment (40%) + End-term (60%)
478,ITEPMI23MSIB3,Media Studies IV,Minor,ITEP,2,3,Batch-3,4,Theory,4,0,1,5,Dr. Sunita Verma,22,Basic Media,,Mid-term (30%) + End-term (50%) + Assignment (20%)
479,ITEPMI23TSVB3,Translation Studies V,Minor,ITEP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Subhash Goel,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
480,ITEPSK23VPB3,Video Production,Skill-Based,ITEP,2,3,Batch-3,3,Practical,2,0,1,3,Dr. Usha Rani,15,,,Project (50%) + Presentation (30%) + Viva (20%)
481,ITEPSK23IACB3,Innovation and Creativity II,Skill-Based,ITEP,2,3,Batch-3,2,Practical,1,0,1,2,Dr. Manisha Chandra,13,Basic Innovation,,Practical (60%) + Theory (40%)
482,ITEPSK23GDIB3,Graphic Design III,Skill-Based,ITEP,2,3,Batch-3,2,Practical,1,0,1,2,Prof. Gaurav Tiwari,15,,,Practical (60%) + Theory (40%)
483,ITEPSK23IACB3,Innovation and Creativity IV,Skill-Based,ITEP,2,3,Batch-3,2,Practical,1,0,1,2,Prof. Ramesh Verma,15,,,Project (50%) + Presentation (30%) + Viva (20%)
484,ITEPSK23ESVB3,Entrepreneurship Skills V,Skill-Based,ITEP,2,3,Batch-3,3,Practical,2,0,1,3,Prof. Naveen Joshi,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
485,ITEPAE23ASB3,Analytical Skills,AEC,ITEP,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Lata Sharma,15,,,Continuous Assessment (40%) + End-term (60%)
486,ITEPAE23DLIB3,Digital Literacy II,AEC,ITEP,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Rina Sharma,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
487,ITEPAE23ASIB3,Analytical Skills III,AEC,ITEP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Sanjay Joshi,14,Basic Analytical,,Practical (60%) + Theory (40%)
488,ITEPAE23ESIB3,Environmental Studies IV,AEC,ITEP,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Mohan Gupta,12,,,Project (50%) + Presentation (30%) + Viva (20%)
489,ITEPAE23CFVB3,Computer Fundamentals V,AEC,ITEP,2,3,Batch-3,3,Lab,2,2,0,4,Prof. Manish Agrawal,12,,,Practical (60%) + Theory (40%)
490,ITEPVA23WMB3,Waste Management,VAC,ITEP,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Bhushan Patel,16,Basic Waste,,Mid-term (30%) + End-term (50%) + Assignment (20%)
491,ITEPVA23CDIB3,Community Development II,VAC,ITEP,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Bhushan Patel,14,Basic Community,,Mid-term (30%) + End-term (50%) + Assignment (20%)
492,ITEPVA23TAAB3,Traditional Arts and Crafts III,VAC,ITEP,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Rakesh Tiwari,12,,,Project (50%) + Presentation (30%) + Viva (20%)
493,ITEPVA23SSAB3,Social Service and Outreach IV,VAC,ITEP,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Sachin Patel,19,Basic Social,,Practical (60%) + Theory (40%)
494,ITEPVA23YAMB3,Yoga and Meditation V,VAC,ITEP,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Rohit Singh,15,Basic Yoga,,Practical (60%) + Theory (40%)
495,ITEPMA24PEB3,Peace Education,Major,ITEP,2,4,Batch-3,5,Theory,5,0,1,6,Dr. Mohit Bansal,35,Basic Peace,,Practical (60%) + Theory (40%)
496,ITEPMA24ARIB3,Action Research II,Major,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Ajay Dubey,30,,,Project (50%) + Presentation (30%) + Viva (20%)
497,ITEPMA24CAPB3,Curriculum and Pedagogy III,Major,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Arun Kumar,40,Basic Curriculum,,Mid-term (30%) + End-term (50%) + Assignment (20%)
498,ITEPMA24GAEB3,Gender and Education IV,Major,ITEP,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Sadhna Mishra,38,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
499,ITEPMA24AAEB3,Assessment and Evaluation V,Major,ITEP,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Alka Shukla,38,,,Practical (60%) + Theory (40%)
500,ITEPMA24SMAB3,School Management and Administration I,Major,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Manju Agarwal,30,Basic School,,Mid-term (30%) + End-term (50%) + Assignment (20%)
501,ITEPMI24BEB3,Behavioral Economics,Minor,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Mukesh Yadav,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
502,ITEPMI24ISIB3,Information Science II,Minor,ITEP,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Sushma Goyal,19,Basic Information,,Continuous Assessment (40%) + End-term (60%)
503,ITEPMI24ISIB3,Information Science III,Minor,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Mohit Bansal,27,,,Continuous Assessment (40%) + End-term (60%)
504,ITEPMI24HRIB3,Human Rights IV,Minor,ITEP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Santosh Kumar,29,,,Continuous Assessment (40%) + End-term (60%)
505,ITEPMI24PAVB3,Public Administration V,Minor,ITEP,2,4,Batch-3,4,Theory,4,0,1,5,Prof. Sanjay Joshi,21,Basic Public,,Project (50%) + Presentation (30%) + Viva (20%)
506,ITEPSK24CWB3,Creative Writing,Skill-Based,ITEP,2,4,Batch-3,2,Practical,1,0,1,2,Prof. Varun Chopra,15,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
507,ITEPSK24IACB3,Innovation and Creativity II,Skill-Based,ITEP,2,4,Batch-3,2,Practical,1,0,1,2,Dr. Sudha Rani,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
508,ITEPSK24SMMB3,Social Media Management III,Skill-Based,ITEP,2,4,Batch-3,3,Practical,2,0,1,3,Dr. Anjali Thakur,18,,,Continuous Assessment (40%) + End-term (60%)
509,ITEPSK24FL(B3,Foreign Language (Japanese) IV,Skill-Based,ITEP,2,4,Batch-3,3,Practical,2,0,1,3,Prof. Ashish Yadav,17,,,Practical (60%) + Theory (40%)
510,ITEPSK24LSVB3,Leadership Skills V,Skill-Based,ITEP,2,4,Batch-3,2,Practical,1,0,1,2,Dr. Kavya Reddy,16,,,Project (50%) + Presentation (30%) + Viva (20%)
511,ITEPAE24IAWB3,Internet and Web Technologies,AEC,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Sarita Singh,15,,,Continuous Assessment (40%) + End-term (60%)
512,ITEPAE24ASIB3,Analytical Skills II,AEC,ITEP,2,4,Batch-3,2,Theory,2,0,0,2,Dr. Manisha Chandra,13,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
513,ITEPAE24HAWB3,Health and Wellness III,AEC,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Suman Devi,14,Basic Health,,Mid-term (30%) + End-term (50%) + Assignment (20%)
514,ITEPAE24DLIB3,Digital Literacy IV,AEC,ITEP,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Shweta Saxena,12,,,Practical (60%) + Theory (40%)
515,ITEPAE24AIVB3,Academic Integrity V,AEC,ITEP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Kiran Desai,19,Basic Academic,,Practical (60%) + Theory (40%)
516,ITEPVA24FMAB3,Folk Music and Dance,VAC,ITEP,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Naresh Chandra,19,,,Continuous Assessment (40%) + End-term (60%)
517,ITEPVA24FMAB3,Folk Music and Dance II,VAC,ITEP,2,4,Batch-3,1,Theory,1,0,0,1,Dr. Sadhna Mishra,14,Basic Folk,,Project (50%) + Presentation (30%) + Viva (20%)
518,ITEPVA24IPAB3,Indian Philosophy and Traditions III,VAC,ITEP,2,4,Batch-3,1,Theory,1,0,0,1,Prof. Ramesh Verma,17,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
519,ITEPVA24AAWB3,Ayurveda and Wellness IV,VAC,ITEP,2,4,Batch-3,1,Theory,1,0,0,1,Dr. Sadhna Mishra,20,Basic Ayurveda,,Continuous Assessment (40%) + End-term (60%)
520,ITEPVA24WCVB3,Water Conservation V,VAC,ITEP,2,4,Batch-3,2,Theory,2,0,0,2,Dr. Lakshmi Narayan,19,,,Continuous Assessment (40%) + End-term (60%)
521,ITEPMA35CMB3,Classroom Management,Major,ITEP,3,5,Batch-3,4,Theory,4,0,1,5,Prof. Manoj Shukla,44,,,Project (50%) + Presentation (30%) + Viva (20%)
522,ITEPMA35SOEB3,Sociology of Education II,Major,ITEP,3,5,Batch-3,4,Theory,4,0,1,5,Dr. Nidhi Goyal,27,Basic Sociology,,Practical (60%) + Theory (40%)
523,ITEPMA35CDAB3,Child Development and Learning III,Major,ITEP,3,5,Batch-3,3,Theory,3,0,1,4,Dr. Sudha Singh,45,,,Continuous Assessment (40%) + End-term (60%)
524,ITEPMA35SMAB3,School Management and Administration IV,Major,ITEP,3,5,Batch-3,3,Theory,3,0,1,4,Dr. Madhuri Patil,28,Basic School,,Project (50%) + Presentation (30%) + Viva (20%)
525,ITEPMA35CMVB3,Classroom Management V,Major,ITEP,3,5,Batch-3,5,Theory,5,0,1,6,Dr. Sarita Singh,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
526,ITEPMA35GEIB3,Gifted Education I,Major,ITEP,3,5,Batch-3,4,Theory,4,0,1,5,Dr. Kavya Reddy,30,,,Continuous Assessment (40%) + End-term (60%)
527,ITEPMI35UPB3,Urban Planning,Minor,ITEP,3,5,Batch-3,4,Theory,4,0,1,5,Prof. Rohit Singh,22,,,Continuous Assessment (40%) + End-term (60%)
528,ITEPMI35GTIB3,Game Theory II,Minor,ITEP,3,5,Batch-3,4,Theory,4,0,1,5,Prof. Harish Chandra,20,,,Project (50%) + Presentation (30%) + Viva (20%)
529,ITEPMI35CRIB3,Comparative Religion III,Minor,ITEP,3,5,Batch-3,3,Theory,3,0,1,4,Prof. Pramod Mishra,15,,,Project (50%) + Presentation (30%) + Viva (20%)
530,ITEPMI35SDIB3,Sustainable Development IV,Minor,ITEP,3,5,Batch-3,3,Theory,3,0,1,4,Prof. Lalit Singh,22,,,Practical (60%) + Theory (40%)
531,ITEPMI35PSVB3,Peace Studies V,Minor,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Usha Rani,25,,,Continuous Assessment (40%) + End-term (60%)
532,ITEPSK35ITIB3,ICT Tools in Education,Skill-Based,ITEP,3,5,Batch-3,3,Lab,2,2,0,4,Dr. Bharti Sharma,14,,,Practical (60%) + Theory (40%)
533,ITEPSK35FL(B3,Foreign Language (German) II,Skill-Based,ITEP,3,5,Batch-3,3,Practical,2,0,1,3,Dr. Seema Chandra,12,,,Practical (60%) + Theory (40%)
534,ITEPSK35PSIB3,Problem Solving III,Skill-Based,ITEP,3,5,Batch-3,2,Practical,1,0,1,2,Prof. Yogesh Kumar,13,,,Practical (60%) + Theory (40%)
535,ITEPSK35CTIB3,Critical Thinking IV,Skill-Based,ITEP,3,5,Batch-3,2,Practical,1,0,1,2,Dr. Pallavi Dixit,10,,,Practical (60%) + Theory (40%)
536,ITEPSK35EMVB3,Event Management V,Skill-Based,ITEP,3,5,Batch-3,3,Practical,2,0,1,3,Dr. Sushma Goyal,11,,,Project (50%) + Presentation (30%) + Viva (20%)
537,ITEPAE35ILB3,Information Literacy,AEC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Vikas Yadav,13,Basic Information,,Practical (60%) + Theory (40%)
538,ITEPAE35LSIB3,Life Skills II,AEC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Vikas Yadav,13,,,Continuous Assessment (40%) + End-term (60%)
539,ITEPAE35MTIB3,Mathematical Thinking III,AEC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Seema Chandra,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
540,ITEPAE35HCIB3,Hindi Communication IV,AEC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Prof. Rajesh Kumar,16,,,Project (50%) + Presentation (30%) + Viva (20%)
541,ITEPAE35HAWB3,Health and Wellness V,AEC,ITEP,3,5,Batch-3,3,Theory,3,0,1,4,Prof. Yogesh Kumar,15,,,Practical (60%) + Theory (40%)
542,ITEPVA35TAAB3,Traditional Arts and Crafts,VAC,ITEP,3,5,Batch-3,1,Theory,1,0,0,1,Dr. Nidhi Goyal,15,Basic Traditional,,Practical (60%) + Theory (40%)
543,ITEPVA35CHIB3,Cultural Heritage II,VAC,ITEP,3,5,Batch-3,1,Theory,1,0,0,1,Prof. Manoj Shukla,13,,,Project (50%) + Presentation (30%) + Viva (20%)
544,ITEPVA35IKSB3,Indian Knowledge Systems III,VAC,ITEP,3,5,Batch-3,1,Theory,1,0,0,1,Prof. Gaurav Tiwari,14,,,Project (50%) + Presentation (30%) + Viva (20%)
545,ITEPVA35CHIB3,Cultural Heritage IV,VAC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Ritu Malhotra,14,,,Practical (60%) + Theory (40%)
546,ITEPVA35IPAB3,Indian Philosophy and Traditions V,VAC,ITEP,3,5,Batch-3,2,Theory,2,0,0,2,Dr. Sarita Bhardwaj,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
547,ITEPMA36ELB3,Educational Leadership,Major,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Sunanda Jain,32,,,Project (50%) + Presentation (30%) + Viva (20%)
548,ITEPMA36ESIB3,Educational Statistics II,Major,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Lata Sharma,30,Basic Educational,,Project (50%) + Presentation (30%) + Viva (20%)
549,ITEPMA36ETIB3,Educational Technology III,Major,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Dr. Preeti Jain,41,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
550,ITEPMA36GACB3,Guidance and Counselling IV,Major,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Prof. Praveen Kumar,42,,,Continuous Assessment (40%) + End-term (60%)
551,ITEPMA36EPVB3,Educational Psychology V,Major,ITEP,3,6,Batch-3,4,Theory,4,0,1,5,Prof. Priyanka Sharma,44,Basic Educational,,Continuous Assessment (40%) + End-term (60%)
552,ITEPMA36AACB3,Adult and Continuing Education I,Major,ITEP,3,6,Batch-3,4,Theory,4,0,1,5,Prof. Vinay Joshi,41,,,Project (50%) + Presentation (30%) + Viva (20%)
553,ITEPMI36CRB3,Comparative Religion,Minor,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Manisha Chandra,24,Basic Comparative,,Practical (60%) + Theory (40%)
554,ITEPMI36DSIB3,Disability Studies II,Minor,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Prof. Vinay Joshi,20,,,Continuous Assessment (40%) + End-term (60%)
555,ITEPMI36PAIB3,Public Administration III,Minor,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Prof. Subhash Patel,23,,,Continuous Assessment (40%) + End-term (60%)
556,ITEPMI36CRIB3,Conflict Resolution IV,Minor,ITEP,3,6,Batch-3,3,Theory,3,0,1,4,Prof. Ravi Krishnan,18,Basic Conflict,,Project (50%) + Presentation (30%) + Viva (20%)
557,ITEPMI36CRVB3,Conflict Resolution V,Minor,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Suman Devi,22,,,Practical (60%) + Theory (40%)
558,ITEPSK36CCB3,Content Creation,Skill-Based,ITEP,3,6,Batch-3,3,Practical,2,0,1,3,Dr. Sudha Rani,10,,,Project (50%) + Presentation (30%) + Viva (20%)
559,ITEPSK36SMMB3,Social Media Management II,Skill-Based,ITEP,3,6,Batch-3,2,Practical,1,0,1,2,Dr. Seema Singh,10,,,Project (50%) + Presentation (30%) + Viva (20%)
560,ITEPSK36CTIB3,Critical Thinking III,Skill-Based,ITEP,3,6,Batch-3,3,Practical,2,0,1,3,Dr. Madhavi Sharma,15,Basic Critical,,Practical (60%) + Theory (40%)
561,ITEPSK36FLIB3,Financial Literacy IV,Skill-Based,ITEP,3,6,Batch-3,2,Practical,1,0,1,2,Dr. Kiran Singh,16,,,Project (50%) + Presentation (30%) + Viva (20%)
562,ITEPSK36CWVB3,Creative Writing V,Skill-Based,ITEP,3,6,Batch-3,3,Practical,2,0,1,3,Dr. Pushpa Jain,15,,,Continuous Assessment (40%) + End-term (60%)
563,ITEPAE36AIB3,Academic Integrity,AEC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Anjali Thakur,17,,,Continuous Assessment (40%) + End-term (60%)
564,ITEPAE36AIIB3,Academic Integrity II,AEC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Vikram Patel,14,,,Project (50%) + Presentation (30%) + Viva (20%)
565,ITEPAE36ASIB3,Analytical Skills III,AEC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Shruti Iyer,16,,,Project (50%) + Presentation (30%) + Viva (20%)
566,ITEPAE36AIIB3,Academic Integrity IV,AEC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Shalini Gupta,16,Basic Academic,,Continuous Assessment (40%) + End-term (60%)
567,ITEPAE36STVB3,Scientific Temper V,AEC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Prof. Ashish Yadav,14,Basic Scientific,,Continuous Assessment (40%) + End-term (60%)
568,ITEPVA36CAB3,Climate Action,VAC,ITEP,3,6,Batch-3,1,Theory,1,0,0,1,Prof. Amit Singh,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
